bar,side,px,notional,fee,kind
33239,SELL,75352.64,9136.64,5.482,FLAT
33277,BUY,76627.3,9508.2,1.9016,GRID
33301,SELL,77714.0,9643.04,5.7858,FLAT
33321,SELL,77166.93,6637.73,1.3275,GRID
33321,SELL,77603.01,4721.35,0.9443,GRID
33325,SELL,78039.1,3640.92,0.7282,GRID
33326,BUY,76294.75,10000.0,2.0,GRID
33328,BUY,75858.66,6417.38,1.2835,GRID
33339,BUY,75422.58,8204.85,1.641,GRID
33348,SELL,75073.4,9830.08,5.898,FLAT
33445,BUY,73605.98,5603.72,1.1207,GRID
33454,SELL,74136.5,7947.11,1.5894,GRID
33456,BUY,73340.72,10000.0,2.0,GRID
33461,BUY,73075.46,6999.69,1.3999,GRID
33468,SELL,71711.89,14419.3,8.6516,FLAT
33673,BUY,61410.51,7040.06,1.408,GRID
33680,SELL,61334.94,7031.4,4.2188,FLAT
33712,SELL,63509.49,10000.0,2.0,GRID
33714,BUY,63605.68,10015.15,6.0091,FLAT
33854,SELL,65516.91,4304.68,0.8609,GRID
33855,SELL,65992.94,6147.04,1.2294,GRID
33858,BUY,64564.85,2978.3,0.5957,GRID
33858,BUY,64088.82,7350.62,1.4701,GRID
33864,SELL,64548.74,127.34,0.0764,FLAT
33955,BUY,63849.05,5174.89,1.035,GRID
33958,BUY,63404.1,5136.26,1.0273,GRID
33960,SELL,64738.95,4919.89,0.984,GRID
33971,SELL,65183.9,5275.38,1.0551,GRID
33973,SELL,64980.39,333.39,0.2,FLAT
34125,BUY,58993.51,2449.93,0.49,GRID
34125,SELL,59898.39,6318.7,1.2637,GRID
34127,BUY,59667.01,3816.39,2.2898,FLAT
34154,BUY,59600.55,10000.0,2.0,GRID
34163,BUY,58787.12,565.36,0.1131,GRID
34166,SELL,58381.99,10357.01,6.2142,FLAT
34197,SELL,61224.29,4610.55,0.9221,GRID
34199,BUY,59731.73,10000.0,2.0,GRID
34204,SELL,60504.54,5573.04,3.3438,FLAT
34351,BUY,61997.68,4931.67,0.9863,GRID
34358,SELL,61704.01,4908.31,2.945,FLAT
34392,SELL,63860.52,10000.0,2.0,GRID
34397,BUY,63854.71,9999.09,5.9995,FLAT
34471,SELL,63266.75,3935.35,0.7871,GRID
34476,BUY,62318.0,3876.34,2.3258,FLAT
34563,BUY,63349.33,3970.37,0.7941,GRID
34564,BUY,62868.46,7056.84,1.4114,GRID
34571,SELL,63099.75,11037.54,6.6225,FLAT
34601,SELL,64667.47,10000.0,2.0,GRID
34639,BUY,63552.53,7395.63,1.4791,GRID
34646,SELL,65224.93,10000.0,2.0,GRID
34649,BUY,65240.01,12498.84,7.4993,FLAT
34730,SELL,65328.35,4209.96,0.842,GRID
34734,SELL,65746.7,5524.25,1.1048,GRID
34740,BUY,64491.63,7178.96,1.4358,GRID
34740,BUY,64073.28,10000.0,2.0,GRID
34742,SELL,64093.85,7622.11,4.5733,FLAT
34799,BUY,65130.62,3519.01,0.7038,GRID
34805,SELL,65669.36,6514.51,1.3029,GRID
34811,BUY,64861.25,8441.47,1.6883,GRID
34813,BUY,64591.88,9554.03,1.9108,GRID
34817,SELL,64878.0,15109.36,9.0656,FLAT
34862,BUY,64036.71,9403.02,1.8806,GRID
34866,BUY,63565.88,2750.2,0.55,GRID
34883,SELL,64978.37,10000.0,2.0,GRID
34909,BUY,63095.05,10000.0,2.0,GRID
34911,SELL,62870.88,12240.77,7.3445,FLAT
34967,BUY,63260.09,6870.37,1.3741,GRID
34970,BUY,62950.18,5424.68,1.0849,GRID
34973,BUY,62640.27,2704.95,0.541,GRID
34974,SELL,62621.1,14901.42,8.9408,FLAT
34991,BUY,63340.14,8192.04,1.6384,GRID
35003,SELL,63906.41,8265.28,4.9592,FLAT
